id,name,now_cost,position,team,cost_change_start_fall,creativity,status,form_rank,expected_assists_per_90,goals_scored,region,selected_rank,threat_rank_type,creativity_rank,direct_freekicks_order,assists,expected_goal_involvements,cost_change_event,web_name,form_rank_type,clean_sheets,penalties_missed,ict_index_rank_type,cost_change_start,value_season,can_select,expected_goals_conceded_per_90,clean_sheets_per_90,event_points,goals_conceded,form,cost_change_event_fall,transfers_out,threat_rank,points_per_game,value_form,minutes,ict_index_rank,chance_of_playing_next_round,red_cards,expected_assists,points_per_game_rank_type,influence_rank_type,now_cost_rank,creativity_rank_type,ep_next,dreamteam_count,yellow_cards,in_dreamteam,saves,penalties_order,bps,selected_rank_type,ep_this,saves_per_90,news_added,expected_goals,transfers_out_event,threat,news,ict_index,influence,transfers_in,expected_goals_conceded,points_per_game_rank,bonus,now_cost_rank_type,penalties_saved,starts_per_90,team_join_date,expected_goals_per_90,influence_rank,starts,own_goals,goals_conceded_per_90,total_points,transfers_in_event,chance_of_playing_this_round,corners_and_indirect_freekicks_order,expected_goal_involvements_per_90,selected_by_percent
486,Radu Drăgușin,43,DEF,Spurs,2,32.8,a,305,0.01,0,177.0,309,91,327,,0,0.19,0,Dragusin,98,2,0,86,-2,5.3,True,2.1,0.16,0,27,0.6,0,52065,287,1.5,0.1,1160,274,100.0,0,0.09,114,74,575,106,1.1,0,1,False,0,,90,118,1.1,0.0,2024-12-27T02:30:09.769805Z,0.10,1167,39.0,,30.2,229.6,53503,27.03,337,0,135,0,1.01,2024-01-11,0.01,195,13,0,2.09,23,687,100.0,,0.02,0.3
487,Emerson Leite de Souza Junior,45,DEF,Spurs,0,0.0,u,565,0.0,0,,667,240,613,,0,0.00,0,E.Royal,232,0,0,243,0,0.0,False,0.0,0.0,0,0,0.0,0,2661,595,0.0,0.0,0,617,0.0,0,0.00,243,243,376,243,0.0,0,0,False,0,,0,230,0.0,0.0,2024-08-13T07:06:12.490889Z,0.00,3,0.0,Transferred to AC Milan,0.0,0.0,0,0.00,625,0,65,0,0.0,,0.0,617,0,0,0.0,0,0,0.0,,0.0,0.0
488,Fraser Forster,43,GKP,Spurs,2,0.0,a,302,0.0,0,241.0,251,45,573,,0,0.00,0,Forster,24,1,0,22,-2,4.4,True,2.11,0.14,0,15,0.6,0,76674,544,2.7,0.1,630,318,,0,0.00,27,22,539,56,1.1,0,0,False,29,,64,40,1.1,4.14,,0.00,2860,0.0,,22.2,221.0,102390,14.80,160,0,25,0,1.0,2022-06-10,0.0,203,7,0,2.14,19,306,,,0.0,0.6
489,Archie Gray,46,MID,Spurs,4,13.9,a,197,0.01,0,241.0,332,203,386,,0,0.09,0,Gray,91,1,0,170,-4,4.8,True,2.01,0.11,0,18,1.6,0,36247,384,1.5,0.3,783,347,100.0,0,0.06,155,120,353,211,2.1,0,0,False,0,,131,104,2.1,0.0,2024-12-02T00:00:08.747842Z,0.03,1214,7.0,,16.3,142.4,31905,17.45,341,0,228,0,0.92,2024-07-02,0.0,274,8,1,2.07,22,949,100.0,,0.01,0.2
490,Pierre-Emile Højbjerg,50,MID,Spurs,0,0.0,u,681,0.0,0,,707,309,703,,0,0.00,0,Højbjerg,299,0,0,311,0,0.0,False,0.0,0.0,0,0,0.0,0,525,698,0.0,0.0,0,705,0.0,0,0.00,312,311,194,312,0.0,0,0,False,0,,0,310,0.0,0.0,2024-07-23T11:58:08.802970Z,0.00,0,0.0,On loan to Marseille for the season,0.0,0.0,0,0.00,707,0,118,0,0.0,,0.0,705,0,0,0.0,0,0,0.0,,0.0,0.0
491,Brennan Johnson,63,MID,Spurs,2,215.7,i,108,0.07,7,244.0,99,5,119,,4,9.59,-1,Johnson,52,2,0,25,-2,14.1,True,1.54,0.12,0,21,2.8,1,1819577,11,4.2,0.4,1490,36,0.0,0,1.18,22,26,53,86,0.0,0,3,False,0,,300,32,2.5,0.0,2025-01-17T15:00:07.684598Z,8.41,65666,614.0,Calf injury - Expected back 16 Feb,120.4,380.2,2058737,25.43,42,7,30,0,0.97,2023-09-01,0.51,81,16,0,1.27,89,367,75.0,,0.58,3.4
492,Dejan Kulusevski,64,MID,Spurs,1,720.0,a,56,0.19,6,206.0,66,9,2,,4,6.87,0,Kulusevski,25,4,0,4,-1,14.4,True,1.67,0.2,9,32,4.0,0,959096,16,4.2,0.6,1768,6,,0,3.67,24,8,50,2,4.5,0,3,False,0,,359,19,4.5,0.0,,3.20,23674,575.0,,180.7,515.0,1301278,32.83,45,7,28,0,1.02,2023-07-01,0.16,22,20,0,1.63,92,29150,,3.0,0.35,5.8
493,Giovani Lo Celso,49,MID,Spurs,1,0.0,u,666,0.0,0,,574,304,696,,0,0.00,0,Lo Celso,288,0,0,307,-1,0.0,False,0.0,0.0,0,0,0.0,0,10636,686,0.0,0.0,0,698,0.0,0,0.00,309,307,253,309,0.0,0,0,False,0,,0,232,0.0,0.0,2024-08-31T06:14:45.936781Z,0.00,3,0.0,Transferred to Real Betis,0.0,0.0,2052,0.00,701,0,162,0,0.0,,0.0,698,0,0,0.0,0,0,0.0,,0.0,0.0
494,James Maddison,75,MID,Spurs,0,471.4,a,279,0.31,8,241.0,61,23,30,2.0,5,9.15,0,Maddison,142,4,0,13,0,13.6,True,1.61,0.28,2,21,1.0,0,2063818,39,4.6,0.1,1293,18,,0,4.49,16,6,17,25,1.5,3,4,False,0,2.0,450,17,1.5,0.0,,4.66,39234,424.0,,142.7,534.2,2125701,23.17,30,12,11,0,1.04,2023-06-28,0.32,18,15,0,1.46,102,7825,,1.0,0.63,6.0
495,Pedro Porro,54,DEF,Spurs,1,537.8,a,156,0.12,2,200.0,18,15,18,1.0,4,3.73,0,Pedro Porro,48,4,0,3,-1,13.1,True,1.67,0.2,1,33,2.2,0,3689773,136,3.2,0.4,1806,35,100.0,0,2.42,26,6,135,3,2.7,2,2,False,0,,296,8,2.7,0.0,2024-08-19T23:00:06.196679Z,1.31,67905,152.0,,120.5,514.2,2515713,33.55,109,3,13,0,0.95,2023-07-01,0.07,24,19,0,1.64,71,15829,100.0,2.0,0.19,22.2
496,Sergio Reguilón,42,DEF,Spurs,3,18.7,a,375,0.24,0,200.0,382,131,369,,0,0.30,0,Reguilón,129,0,0,149,-3,0.2,True,1.25,0.0,0,1,0.2,0,30328,376,0.5,0.0,85,431,,0,0.23,174,157,589,126,0.7,0,1,False,0,,17,136,0.7,0.0,,0.07,224,9.0,,4.4,16.2,12164,1.18,501,0,147,0,0.0,2020-09-19,0.07,438,0,0,1.06,1,151,,,0.31,0.2
497,Richarlison de Andrade,68,FWD,Spurs,2,42.6,a,259,0.36,1,30.0,283,37,309,,1,1.16,0,Richarlison,32,0,0,36,-2,1.9,True,0.75,0.0,5,0,1.2,0,135105,240,1.9,0.2,144,342,100.0,0,0.58,34,34,32,34,1.7,0,1,False,0,2.0,58,45,1.7,0.0,2024-11-04T00:00:08.087677Z,0.58,423,72.0,,17.7,64.0,51853,1.20,288,0,16,0,0.0,2022-07-01,0.36,360,0,0,0.0,13,3420,100.0,,0.72,0.4
498,Cristian Romero,49,DEF,Spurs,1,95.1,d,668,0.07,1,10.0,96,21,230,,0,1.77,0,Romero,242,2,0,61,-1,7.1,True,1.19,0.18,0,13,0.0,0,1241999,149,2.9,0.0,974,201,50.0,0,0.74,39,67,260,59,0.2,1,1,False,0,,185,36,0.0,0.0,2024-11-21T14:30:08.425075Z,1.03,3273,140.0,Muscle injury - 50% chance of playing,48.7,249.6,931333,12.86,136,2,30,0,1.11,2022-08-30,0.1,178,12,0,1.2,35,87,0.0,,0.17,3.6
499,Pape Matar Sarr,48,MID,Spurs,2,171.6,a,223,0.04,1,189.0,326,103,149,,2,2.62,0,P.M.Sarr,105,2,0,98,-2,8.8,True,1.78,0.15,2,24,1.4,0,53853,163,1.9,0.3,1172,179,100.0,0,0.50,121,79,319,102,1.9,0,4,False,0,,240,103,1.9,0.0,2024-11-10T23:00:08.379204Z,2.12,1188,127.0,,53.2,236.6,49502,23.12,275,1,205,0,1.08,2021-08-27,0.16,191,14,0,1.84,42,542,100.0,,0.2,0.2
500,Dane Scarlett,45,FWD,Spurs,0,0.0,u,585,0.0,0,,507,55,634,,0,0.00,0,Scarlett,50,0,0,55,0,0.0,False,0.0,0.0,0,0,0.0,0,15003,618,0.0,0.0,0,636,0.0,0,0.00,59,55,409,55,0.0,0,0,False,0,,0,67,0.0,0.0,2024-08-14T08:32:58.295903Z,0.00,32,0.0,Loaned to Oxford United,0.0,0.0,0,0.00,644,0,68,0,0.0,,0.0,636,0,0,0.0,0,0,0.0,,0.0,0.1
502,Manor Solomon,54,MID,Spurs,1,0.0,u,707,0.0,0,,605,319,720,,0,0.00,0,Solomon,315,0,0,320,-1,0.0,False,0.0,0.0,0,0,0.0,0,5429,717,0.0,0.0,0,720,0.0,0,0.00,321,320,130,321,0.0,0,0,False,0,,0,254,0.0,0.0,2024-08-29T11:11:30.036154Z,0.00,7,0.0,Season long loan to Leeds United,0.0,0.0,480,0.00,721,0,79,0,0.0,,0.0,720,0,0,0.0,0,0,0.0,,0.0,0.0
503,Son Heung-min,98,MID,Spurs,2,486.2,a,127,0.24,6,114.0,76,17,28,,6,8.83,0,Son,58,2,1,11,-2,9.4,True,1.68,0.13,2,26,2.6,0,2251928,30,4.8,0.3,1403,15,100.0,0,3.72,11,12,5,23,3.1,2,0,False,0,1.0,391,25,3.1,0.0,2024-10-25T10:30:06.315550Z,5.11,16631,499.0,,145.6,470.6,1703030,26.26,22,10,4,0,1.09,2015-08-28,0.33,39,17,0,1.67,92,14976,100.0,4.0,0.57,5.0
504,Djed Spence,44,DEF,Spurs,1,78.2,a,344,0.08,0,241.0,407,106,257,,1,0.66,0,Spence,114,1,0,95,-1,3.0,True,2.0,0.15,1,14,0.4,0,14191,320,1.3,0.1,590,302,100.0,1,0.53,121,101,507,71,0.9,1,1,False,0,,79,147,0.9,0.0,2024-12-27T00:30:09.848258Z,0.13,486,26.0,,24.8,143.6,15552,13.13,367,0,103,0,0.92,2022-07-19,0.02,272,6,0,2.14,13,1104,100.0,,0.1,0.1
505,Destiny Udogie,48,DEF,Spurs,2,211.3,i,318,0.07,0,106.0,158,36,122,,1,1.41,0,Udogie,101,2,0,44,-2,7.7,True,1.48,0.13,0,21,0.6,0,556345,177,2.1,0.1,1430,158,0.0,0,1.10,83,68,320,25,0.0,0,2,False,0,,204,63,0.0,0.0,2024-12-30T09:30:07.165603Z,0.31,5313,116.0,Hamstring injury - Expected back 16 Feb,57.7,248.6,315313,23.50,248,0,42,0,1.13,2022-08-16,0.02,180,18,0,1.32,37,33,0.0,,0.09,1.6
506,Micky van de Ven,45,DEF,Spurs,0,36.6,d,588,0.08,0,152.0,116,90,321,,2,1.04,0,Van de Ven,235,2,0,97,0,6.2,True,1.12,0.23,0,11,0.0,0,1479294,286,3.1,0.0,788,306,50.0,0,0.69,29,93,413,102,0.2,1,4,False,0,,128,44,0.0,0.0,2024-12-11T23:30:08.371422Z,0.35,3067,40.0,Hamstring injury - 50% chance of playing,23.8,161.0,1026873,9.79,115,2,76,0,1.03,2023-08-08,0.04,250,9,0,1.26,28,292,0.0,,0.12,2.6
507,Alejo Véliz,50,FWD,Spurs,0,0.0,u,694,0.0,0,,684,75,714,,0,0.00,0,Veliz,69,0,0,75,0,0.0,False,0.0,0.0,0,0,0.0,0,972,708,0.0,0.0,0,715,0.0,0,0.00,75,75,230,75,0.0,0,0,False,0,,0,79,0.0,0.0,2024-08-10T12:19:41.352153Z,0.00,1,0.0,Loaned to Espanyol,0.0,0.0,0,0.00,716,0,51,0,0.0,,0.0,715,0,0,0.0,0,0,0.0,,0.0,0.0
508,Guglielmo Vicario,48,GKP,Spurs,2,0.0,i,652,0.0,0,106.0,155,65,689,,0,0.00,0,Vicario,75,3,0,21,-2,7.7,True,1.27,0.25,0,13,0.0,0,485904,677,3.1,0.0,1080,298,0.0,0,0.00,16,20,294,71,0.0,1,1,False,29,,185,22,0.0,2.42,2024-11-26T00:00:08.341528Z,0.00,1628,0.0,Ankle injury - Expected back 25 Feb,25.9,260.4,201977,15.25,117,1,11,0,1.0,2023-07-01,0.0,167,12,0,1.08,37,66,0.0,,0.0,1.7
509,Timo Werner,62,MID,Spurs,3,147.5,i,293,0.28,0,80.0,395,111,175,,3,2.58,0,Werner,149,1,0,125,-3,5.3,True,2.06,0.18,0,12,0.8,0,34943,184,1.9,0.1,496,242,0.0,0,1.54,129,135,57,116,0.0,0,0,False,0,,117,137,0.0,0.0,2025-01-14T17:00:08.863619Z,1.04,295,113.0,Hamstring injury - Expected back 16 Feb,37.0,114.4,14114,11.36,286,2,34,0,0.73,2024-01-09,0.19,298,4,0,2.18,33,22,0.0,,0.47,0.1
510,Alfie Whiteman,40,GKP,Spurs,0,0.0,a,431,0.0,0,241.0,191,20,499,,0,0.00,0,Whiteman,46,0,0,56,0,0.0,True,0.0,0.0,0,0,0.0,0,75092,463,0.0,0.0,0,521,,0,0.00,56,56,617,33,0.5,0,0,False,0,,0,28,0.5,0.0,,0.00,877,0.0,,0.0,0.0,48768,0.00,529,0,48,0,0.0,2016-07-01,0.0,521,0,0,0.0,0,77,,,0.0,1.2
609,Will Lankshear,45,FWD,Spurs,0,0.0,a,621,0.0,0,241.0,165,59,666,,0,0.00,0,Lankshear,54,0,0,59,0,0.4,True,0.2,0.0,0,0,0.0,0,333742,652,1.0,0.0,9,669,100.0,0,0.00,44,59,454,59,0.5,0,0,False,0,,6,28,0.5,0.0,2024-09-13T15:00:07.321230Z,0.00,4128,0.0,,0.0,0.0,425749,0.02,445,0,73,0,0.0,2022-12-08,0.0,670,0,0,0.0,2,1450,100.0,,0.0,1.5
610,Mikey Moore,45,MID,Spurs,0,18.2,a,220,0.39,0,241.0,351,189,372,,2,0.59,0,Moore,103,0,0,202,0,2.7,True,0.85,0.0,7,1,1.4,0,47784,351,2.4,0.3,99,423,100.0,0,0.43,87,201,423,202,1.9,0,0,False,0,,37,114,1.9,0.0,2024-11-07T09:00:08.150966Z,0.16,195,18.0,,5.4,19.4,44173,0.94,204,0,261,0,0.91,2024-05-01,0.15,428,1,0,0.91,12,915,100.0,,0.54,0.2
612,Wilson Odobert,53,MID,Spurs,2,40.5,i,705,0.04,0,73.0,607,154,313,,0,0.50,0,Odobert,313,1,0,187,-2,1.1,True,0.92,0.56,0,1,0.0,0,8049,282,2.0,0.0,160,387,0.0,0,0.08,115,210,154,182,0.0,0,0,False,0,,12,256,0.0,0.0,2024-10-30T12:00:07.631102Z,0.42,16,42.0,Hamstring injury - Unknown return date,9.2,10.0,6385,1.63,265,0,91,0,1.12,2024-08-16,0.24,453,2,0,0.56,6,5,0.0,,0.28,0.0
683,Callum Olusesi,45,MID,Spurs,0,0.0,a,595,0.0,0,241.0,678,266,643,,0,0.00,0,Olusesi,237,0,0,270,0,0.0,True,0.0,0.0,0,0,0.0,0,631,627,0.0,0.0,0,645,,0,0.00,274,270,424,274,0.5,0,0,False,0,,0,296,0.5,0.0,,0.00,29,0.0,,0.0,0.0,932,0.00,653,0,262,0,0.0,2024-11-06,0.0,645,0,0,0.0,0,20,,,0.0,0.0
684,Malachi Hardy,40,DEF,Spurs,0,0.0,a,492,0.0,0,241.0,599,214,557,,0,0.00,0,Hardy,197,0,0,224,0,0.0,True,0.0,0.0,0,0,0.0,0,1456,526,0.0,0.0,0,575,,0,0.00,224,224,691,222,0.5,0,0,False,0,,0,206,0.5,0.0,,0.00,80,0.0,,0.0,0.0,2176,0.00,583,0,221,0,0.0,2024-11-22,0.0,575,0,0,0.0,0,64,,,0.0,0.0
689,Luca Williams-Barnett,45,MID,Spurs,0,0.0,u,637,0.0,0,241.0,682,296,683,,0,0.00,0,Williams-Barnett,268,0,0,299,0,0.0,False,0.0,0.0,0,0,0.0,0,596,669,0.0,0.0,0,686,0.0,0,0.00,302,299,473,302,0.0,0,0,False,0,,0,298,0.0,0.0,2025-01-17T11:48:35.885884Z,0.00,51,0.0,U18 team,0.0,0.0,790,0.00,691,0,297,0,0.0,2024-11-06,0.0,686,0,0,0.0,0,0,0.0,,0.0,0.0
699,Alfie Dorrington,40,DEF,Spurs,0,0.2,u,472,0.0,0,241.0,665,195,467,,0,0.00,0,Dorrington,178,0,0,175,0,0.2,False,0.28,0.0,0,0,0.0,0,728,506,1.0,0.0,13,496,0.0,0,0.00,141,173,668,171,0.0,0,0,False,0,,4,228,0.0,0.0,2025-01-17T12:26:25.866937Z,0.00,90,0.0,Loaned to Aberdeen,0.1,1.0,1051,0.04,415,0,199,0,0.0,2022-12-08,0.0,491,0,0,0.0,1,0,0.0,,0.0,0.0
700,Maeson King,40,DEF,Spurs,0,0.0,a,489,0.0,0,241.0,636,211,554,,0,0.00,0,King,194,0,0,221,0,0.0,True,0.0,0.0,0,0,0.0,0,630,523,0.0,0.0,0,572,,0,0.00,221,221,688,219,0.5,0,0,False,0,,0,218,0.5,0.0,,0.00,73,0.0,,0.0,0.0,1225,0.00,580,0,218,0,0.0,2024-11-27,0.0,572,0,0,0.0,0,83,,,0.0,0.0
716,Antonín Kinsky,45,GKP,Spurs,0,0.0,a,172,0.0,0,57.0,318,62,632,,0,0.00,0,Kinsky,16,0,0,33,0,0.9,True,1.7,0.0,2,5,2.0,0,4414,616,2.0,0.4,180,413,,0,0.00,32,33,405,68,2.5,0,0,False,7,,19,50,2.5,3.5,,0.00,1448,0.0,,6.2,62.0,31419,3.40,262,0,17,0,1.0,2025-01-05,0.0,361,2,0,2.5,4,3690,,,0.0,0.3
717,Min-Hyeok Yang,45,MID,Spurs,0,0.0,a,638,0.0,0,114.0,715,297,684,,0,0.00,0,Yang,269,0,0,300,0,0.0,True,0.0,0.0,0,0,0.0,0,90,670,0.0,0.0,0,687,,0,0.00,303,300,474,303,0.5,0,0,False,0,,0,316,0.5,0.0,,0.00,25,0.0,,0.0,0.0,249,0.00,692,0,298,0,0.0,2025-01-01,0.0,687,0,0,0.0,0,45,,,0.0,0.0
729,Damola Ajayi,45,MID,Spurs,0,0.0,a,625,0.0,0,241.0,730,289,670,,0,0.00,0,Ajayi,261,0,0,292,0,0.0,True,0.0,0.0,0,0,0.0,0,5,656,0.0,0.0,0,673,,0,0.00,296,293,458,295,1.7,0,0,False,0,,0,326,1.7,0.0,,0.00,5,0.0,,0.0,0.0,22,0.00,680,0,288,0,0.0,2024-10-02,0.0,674,0,0,0.0,0,22,,,0.0,0.0
388,Aaron Wan-Bissaka,45,DEF,West Ham,0,295.0,a,116,0.07,2,241.0,74,41,75,,2,2.43,-1,Wan-Bissaka,36,3,0,14,0,13.8,True,1.83,0.15,1,41,2.6,1,509989,187,3.0,0.6,1804,90,,0,1.46,33,16,371,14,2.6,2,1,False,0,,241,25,2.6,0.0,,0.97,22348,109.0,,84.1,437.2,812692,36.60,125,6,62,0,1.0,2024-08-13,0.05,51,20,0,2.05,62,3158,,,0.12,5.0
511,Edson Álvarez Velázquez,50,MID,West Ham,0,147.7,a,226,0.04,0,139.0,426,158,172,,0,0.73,0,Álvarez,108,1,0,127,0,4.2,True,1.62,0.08,1,25,1.4,0,17545,293,1.2,0.3,1140,250,100.0,1,0.52,188,104,202,114,1.4,0,5,False,0,,147,151,1.4,0.0,2024-11-02T18:30:08.251411Z,0.21,198,36.0,,35.6,173.0,13635,20.54,388,0,125,0,1.03,2023-08-10,0.02,242,13,0,1.97,21,117,100.0,,0.06,0.1
512,Michail Antonio,53,FWD,West Ham,2,139.5,i,702,0.1,1,107.0,209,30,182,,4,3.11,0,Antonio,71,4,0,29,-2,7.9,True,1.92,0.43,0,18,0.0,0,472218,110,3.0,0.0,834,236,0.0,0,0.91,19,32,141,23,0.0,1,1,False,0,,111,36,0.0,0.0,2024-12-09T17:00:08.418178Z,2.20,1192,194.0,Leg injury - Unknown return date,39.5,72.0,385313,17.83,130,3,42,0,1.19,2015-09-01,0.24,354,11,0,1.94,42,57,0.0,,0.34,0.9
513,Alphonse Areola,42,GKP,West Ham,3,0.0,a,281,0.0,0,73.0,93,41,568,,0,0.00,0,Areola,23,1,0,20,-3,4.5,True,1.74,0.1,0,23,0.8,0,816091,538,1.7,0.2,909,296,100.0,0,0.00,33,19,580,53,0.8,0,0,False,34,,75,14,0.2,3.37,2025-01-16T22:00:08.950625Z,0.00,6756,0.0,,26.3,262.4,279348,17.58,307,0,34,0,0.99,2022-07-01,0.0,164,10,1,2.28,19,854,25.0,,0.0,3.8
514,Jarrod Bowen,73,MID,West Ham,2,526.6,i,190,0.23,5,241.0,112,6,23,,6,9.08,0,Bowen,88,4,0,9,-2,12.3,True,1.8,0.22,0,33,1.8,0,1627459,12,4.7,0.2,1656,12,0.0,0,4.32,13,13,21,19,0.0,2,1,False,0,4.0,349,36,0.0,0.0,2024-12-30T09:30:07.187593Z,4.76,8770,608.0,Foot injury - Expected back 03 Feb,158.8,456.0,1148709,33.06,24,7,13,0,1.03,2020-01-31,0.26,43,19,0,1.79,90,95,0.0,2.0,0.49,2.8
516,Vladimír Coufal,42,DEF,West Ham,3,87.5,a,731,0.08,0,57.0,274,98,238,,0,0.77,0,Coufal,249,1,0,107,-3,3.1,True,1.89,0.16,0,13,-0.2,0,76994,301,1.0,0.0,568,322,,0,0.51,148,114,586,62,-0.2,0,2,False,0,,34,104,-0.2,0.0,,0.27,548,33.0,,21.5,97.8,31443,11.95,422,0,144,0,0.95,2020-10-02,0.04,321,6,1,2.06,13,128,,,0.12,0.4
517,Aaron Cresswell,39,DEF,West Ham,1,40.8,a,295,0.08,0,241.0,166,147,311,2.0,0,0.13,0,Cresswell,89,0,0,137,-1,1.8,True,2.03,0.0,1,1,0.6,0,215291,415,0.9,0.2,114,410,100.0,0,0.10,159,154,699,96,0.6,0,1,False,0,,23,66,0.6,0.0,2024-08-30T04:00:05.718151Z,0.03,2195,3.0,,6.2,17.8,132715,2.57,475,0,227,0,0.79,2014-07-03,0.02,432,1,0,0.79,7,2680,100.0,,0.1,1.5
519,George Earthy,45,MID,West Ham,0,0.0,u,587,0.0,0,,591,259,636,,0,0.00,0,Earthy,230,0,0,263,0,0.0,False,0.0,0.0,0,0,0.0,0,7862,620,0.0,0.0,0,638,0.0,0,0.00,267,263,412,267,0.0,0,0,False,0,,0,243,0.0,0.0,2024-08-16T11:57:26.531525Z,0.00,20,0.0,Loaned to Bristol City,0.0,0.0,0,0.00,646,0,251,0,0.0,,0.0,638,0,0,0.0,0,0,0.0,,0.0,0.0
520,Emerson Palmieri dos Santos,44,DEF,West Ham,1,262.9,a,193,0.1,1,106.0,238,51,91,1.0,1,2.86,0,Emerson,60,4,0,30,-1,10.2,True,1.74,0.24,1,34,1.6,0,138215,207,2.2,0.4,1486,130,100.0,0,1.69,73,49,480,18,1.6,1,5,False,0,,134,90,1.6,0.0,2025-01-04T22:00:07.811285Z,1.17,1783,89.0,,65.0,298.0,126827,28.65,228,0,83,0,1.15,2022-08-23,0.07,138,19,0,2.06,45,193,100.0,3.0,0.17,0.6
521,Łukasz Fabiański,41,GKP,West Ham,-1,0.3,a,261,0.0,0,172.0,22,37,459,,0,0.00,0,Fabianski,22,2,0,16,1,8.8,True,1.85,0.17,2,20,1.0,0,1112186,533,2.8,0.2,1070,246,100.0,0,0.00,22,16,598,12,1.0,0,2,False,47,,132,3,1.0,3.95,2024-12-27T02:00:09.942808Z,0.00,14769,0.0,,36.1,362.2,1615801,21.99,141,2,38,0,1.01,2018-06-20,0.0,99,12,0,1.68,36,10956,100.0,,0.0,16.9
522,Wes Foderingham,43,GKP,West Ham,2,0.0,a,510,0.0,0,241.0,415,48,577,,0,0.00,0,Foderingham,67,0,0,71,-2,0.0,True,0.0,0.0,0,0,0.0,0,14360,548,0.0,0.0,0,586,,0,0.00,71,71,546,59,0.0,0,0,False,0,,0,61,0.0,0.0,,0.00,191,0.0,,0.0,0.0,6654,0.00,594,0,28,0,0.0,2024-07-01,0.0,586,0,0,0.0,0,57,,,0.0,0.1
523,Danny Ings,50,FWD,West Ham,0,64.0,a,251,0.02,1,241.0,177,33,276,,3,2.13,0,Ings,30,0,0,32,0,5.8,True,1.76,0.0,1,4,1.2,0,388399,142,2.4,0.2,236,270,100.0,0,0.05,26,31,189,31,1.2,0,0,False,0,,100,29,1.2,0.0,2024-12-04T09:30:08.866937Z,2.08,3636,148.0,,30.9,95.4,391078,4.62,209,4,45,0,0.38,2023-01-20,0.79,330,1,0,1.53,29,2096,100.0,,0.81,1.4
524,Max Kilman,44,DEF,West Ham,1,123.9,a,306,0.03,0,241.0,188,39,194,,1,2.15,0,Kilman,99,3,0,25,-1,9.8,True,1.83,0.14,1,43,0.6,0,341177,181,2.0,0.1,1908,117,100.0,0,0.71,87,11,492,46,0.6,1,3,False,0,,192,75,0.6,0.0,2024-12-27T02:00:09.960422Z,1.44,2400,114.0,,71.2,471.0,335862,38.72,260,3,92,0,1.04,2024-07-05,0.07,38,22,0,2.03,43,113,100.0,,0.1,1.2
525,Mohammed Kudus,62,MID,West Ham,3,317.6,a,162,0.11,3,81.0,115,20,69,,1,5.68,0,Kudus,77,3,0,36,-3,8.9,True,1.71,0.2,2,30,2.2,0,949163,36,3.2,0.4,1383,55,100.0,1,1.75,53,63,67,54,2.2,0,0,False,0,,211,37,2.2,0.0,2024-10-19T16:00:07.402004Z,3.93,8738,446.0,,103.8,276.2,349764,26.25,111,4,43,0,1.11,2023-08-27,0.26,156,17,0,1.95,55,1634,100.0,,0.37,2.6
526,Luis Guilherme Lira dos Santos,46,MID,West Ham,4,19.8,a,311,0.18,0,30.0,592,216,366,,0,0.12,-1,L.Guilherme,153,0,0,211,-4,1.1,True,2.7,0.0,1,2,0.6,1,4424,412,1.0,0.1,45,443,,0,0.09,210,215,355,199,0.6,0,0,False,0,,19,244,0.6,0.0,,0.03,35,4.0,,3.2,8.8,2128,1.35,451,0,229,0,0.0,2024-06-14,0.06,460,0,0,4.0,5,25,,,0.24,0.0
527,Lucas Tolentino Coelho de Lima,57,MID,West Ham,3,382.1,a,139,0.12,4,30.0,196,67,49,3.0,1,6.32,0,L.Paquetá,68,3,0,55,-3,10.9,True,1.87,0.18,1,37,2.4,0,324602,103,3.0,0.4,1516,84,100.0,0,1.97,57,50,92,39,2.4,0,6,False,0,1.0,264,59,2.4,0.0,2024-12-21T21:30:08.782213Z,4.35,3623,198.0,,88.8,311.0,228050,31.58,132,5,59,0,1.07,2022-08-29,0.26,130,18,0,2.2,62,768,100.0,,0.38,1.1
528,Konstantinos Mavropanos,43,DEF,West Ham,2,59.4,s,216,0.02,0,83.0,404,44,283,,0,1.30,0,Mavropanos,67,2,0,59,-2,6.7,True,1.79,0.13,-2,28,1.4,0,22830,194,1.5,0.3,1384,198,0.0,1,0.37,113,44,568,79,0.0,0,2,False,0,,159,144,1.4,0.0,2025-01-18T19:00:08.794269Z,0.93,552,102.0,Suspended until 03 Feb,49.4,331.2,18427,27.47,336,4,131,0,0.98,2023-08-22,0.06,122,15,0,1.82,29,23,100.0,,0.08,0.1
529,Nayef Aguerd,44,DEF,West Ham,1,0.0,u,528,0.0,0,,537,230,584,,0,0.00,0,N.Aguerd,219,0,0,235,-1,0.0,False,0.0,0.0,0,0,0.0,0,13241,562,0.0,0.0,0,593,0.0,0,0.00,235,235,491,234,0.0,0,0,False,0,,0,191,0.0,0.0,2024-09-01T09:10:50.538029Z,0.00,15,0.0,On loan to Real Sociedad for the season,0.0,0.0,1368,0.00,601,0,91,0,0.0,,0.0,593,0,0,0.0,0,0,0.0,,0.0,0.0
